Employee_ID,Age,Department,JobRole,MonthlyIncome,YearsAtCompany,WorkLifeBalance,JobSatisfaction,EnvironmentSatisfaction,OverTime,StressLevel,ManagerRating,PromotionInLast2Years,HealthScore,RemoteWork,Attrition
EMP08447,37,Engineering,DevOps Specialist,6070,9,2,2,2,No,4,2,No,5,Yes,No
EMP08448,53,Engineering,Software Engineer,11148,8,3,3,4,No,1,4,No,5,No,No
EMP08449,51,Engineering,Software Engineer,10320,10,3,2,2,No,1,1,No,3,No,No
EMP08450,40,Marketing,Marketing Specialist,7491,14,3,2,1,No,2,1,No,1,Yes,No
EMP08451,39,Engineering,Tech Lead,7947,5,4,2,2,No,3,1,No,3,Yes,No
EMP08452,29,Marketing,Marketing Specialist,5318,5,3,1,4,Yes,4,2,No,3,Yes,Yes
EMP08453,33,Engineering,Tech Lead,6795,6,4,1,1,No,4,2,No,1,Yes,Yes
EMP08454,58,Sales,Account Manager,12094,9,2,4,1,Yes,1,4,No,3,No,Yes
EMP08455,49,HR,HR Manager,8930,2,3,2,2,No,1,1,No,1,No,No
EMP08456,34,Marketing,Marketing Specialist,6651,3,1,1,3,Yes,3,2,No,3,No,Yes
EMP08457,41,Sales,Account Manager,8745,9,4,1,3,Yes,1,2,No,5,No,No
EMP08458,42,Sales,Sales Representative,8872,9,4,2,2,Yes,1,4,No,4,No,No
EMP08459,58,Sales,Account Manager,10919,8,4,1,3,No,1,4,No,3,Yes,No
EMP08460,35,HR,HR Manager,6885,10,1,3,1,No,2,4,No,2,Yes,Yes
EMP08461,48,R&D,Lab Technician,8420,9,2,2,3,No,1,1,Yes,4,Yes,No
EMP08462,40,Engineering,Tech Lead,7803,11,4,2,2,No,3,3,No,4,No,No
EMP08463,31,Marketing,Brand Manager,5386,10,4,4,4,No,4,2,No,3,Yes,No
EMP08464,31,HR,HR Manager,5423,10,3,2,3,No,1,2,No,1,No,No
EMP08465,29,R&D,Lab Technician,6283,3,1,3,4,No,1,3,No,4,No,No
EMP08466,58,HR,HR Manager,12079,12,4,3,2,No,2,2,No,4,No,No
EMP08467,28,Sales,Sales Executive,5393,7,4,1,4,No,1,3,No,1,Yes,No
EMP08468,51,R&D,Lab Technician,9142,12,4,3,4,No,1,1,Yes,1,No,No
EMP08469,43,Marketing,Brand Manager,8030,14,3,2,2,No,4,1,No,1,Yes,No
EMP08470,34,HR,HR Manager,5967,8,4,1,4,Yes,2,3,No,4,Yes,Yes
EMP08471,47,Marketing,Brand Manager,9564,3,4,3,3,No,4,4,No,1,No,No
EMP08472,33,HR,HR Manager,6507,12,3,3,4,No,2,2,No,5,No,No
EMP08473,22,HR,HR Specialist,4641,1,2,4,4,Yes,1,3,No,4,No,No
EMP08474,48,Engineering,Tech Lead,9603,6,1,2,1,No,1,2,No,5,Yes,No
EMP08475,34,Sales,Sales Representative,6866,2,4,3,1,No,3,1,No,2,Yes,No
EMP08476,44,Marketing,Brand Manager,7838,3,3,2,3,No,4,4,No,3,No,No
EMP08477,25,Marketing,Marketing Specialist,4220,4,1,3,3,Yes,1,4,No,2,Yes,No
EMP08478,44,Sales,Sales Representative,9083,2,4,1,3,No,1,4,No,1,No,Yes
EMP08479,55,Engineering,Tech Lead,11531,13,2,4,1,No,4,3,No,5,No,No
EMP08480,59,Marketing,Marketing Specialist,10868,8,3,2,2,Yes,4,4,Yes,1,Yes,No
EMP08481,55,Engineering,QA Engineer,10051,9,1,3,3,No,1,1,No,2,Yes,No
EMP08482,41,HR,HR Manager,7399,3,1,3,2,No,1,1,No,4,No,No
EMP08483,30,Sales,Sales Representative,6063,9,3,4,1,No,3,2,Yes,5,No,No
EMP08484,32,Sales,Sales Representative,5419,8,2,4,3,No,1,2,No,3,Yes,No
EMP08485,27,Engineering,QA Engineer,5302,6,1,2,4,No,4,4,No,4,No,No
EMP08486,51,Sales,Sales Representative,9167,8,4,3,3,Yes,3,4,No,2,No,No
EMP08487,50,Engineering,Tech Lead,9157,7,1,4,2,No,2,2,No,4,Yes,No
EMP08488,41,HR,HR Manager,7675,1,2,1,1,No,3,2,No,1,No,No
EMP08489,56,Engineering,Software Engineer,10629,13,1,1,3,No,3,4,No,3,Yes,No
EMP08490,55,HR,HR Specialist,11584,6,2,1,3,No,2,1,Yes,2,No,No
EMP08491,51,Engineering,Tech Lead,9595,3,2,1,2,No,1,3,No,1,Yes,No
EMP08492,46,R&D,R&D Director,9554,5,2,3,1,No,3,2,No,2,Yes,Yes
EMP08493,25,Engineering,QA Engineer,4879,4,3,1,3,Yes,1,1,No,5,Yes,Yes
EMP08494,24,Engineering,QA Engineer,5300,3,2,2,3,No,3,3,No,2,Yes,No
EMP08495,22,Marketing,Marketing Specialist,4384,1,4,3,4,Yes,4,1,No,1,No,No
EMP08496,24,Sales,Sales Executive,3921,3,3,3,3,Yes,3,3,No,2,No,Yes
EMP08497,54,Sales,Sales Representative,10190,5,1,1,1,No,3,3,No,5,No,No
EMP08498,51,Engineering,QA Engineer,10552,9,2,2,4,Yes,4,3,No,2,Yes,No
EMP08499,55,HR,HR Specialist,11307,13,4,4,4,No,1,1,No,4,Yes,No
EMP08500,37,R&D,Lab Technician,7030,11,4,4,4,No,1,3,Yes,1,Yes,No
EMP08501,47,Sales,Sales Executive,8744,13,3,1,2,No,2,1,No,2,No,No
EMP08502,45,HR,HR Specialist,7844,4,2,1,3,Yes,2,3,No,1,No,Yes
EMP08503,33,R&D,R&D Director,6077,3,1,2,1,No,2,4,No,5,No,No
EMP08504,24,Engineering,Tech Lead,3607,3,2,1,4,No,2,3,No,3,No,No
EMP08505,51,Marketing,Marketing Specialist,10266,12,1,4,4,No,3,2,No,1,No,No
EMP08506,27,Engineering,Tech Lead,5787,6,1,1,2,No,1,2,No,2,No,No
EMP08507,52,HR,HR Specialist,10429,7,1,1,3,No,4,2,No,5,No,No
EMP08508,30,Marketing,Marketing Specialist,5710,9,4,1,3,No,1,3,No,1,No,No
EMP08509,30,R&D,Lab Technician,6235,7,4,2,4,Yes,3,1,No,3,Yes,Yes
EMP08510,28,R&D,Lab Technician,5238,2,2,4,3,Yes,1,2,No,3,Yes,No
EMP08511,29,Sales,Sales Representative,4595,8,3,2,4,No,4,1,Yes,3,Yes,No
EMP08512,56,HR,HR Manager,10767,7,3,2,3,No,3,4,No,4,No,Yes
EMP08513,56,HR,HR Manager,11778,15,4,3,3,Yes,2,3,No,4,Yes,No
EMP08514,43,Engineering,Tech Lead,8452,13,1,4,1,No,1,1,No,5,No,No
EMP08515,41,R&D,Lab Technician,8603,4,3,3,4,No,2,2,No,3,No,No
EMP08516,31,Marketing,Marketing Specialist,6420,3,4,2,4,No,1,4,No,4,Yes,No
EMP08517,40,Marketing,Brand Manager,7529,11,3,4,1,No,2,1,No,5,Yes,No
EMP08518,39,Engineering,Tech Lead,8208,6,3,2,3,No,3,1,No,1,No,No
EMP08519,26,Engineering,Tech Lead,4312,5,4,1,3,No,2,3,Yes,2,No,No
EMP08520,30,Engineering,QA Engineer,6195,3,1,2,1,No,3,1,No,4,No,Yes
EMP08521,22,HR,HR Specialist,4151,1,2,3,1,No,4,3,No,2,No,No
EMP08522,37,R&D,R&D Director,6433,4,3,4,2,No,1,3,No,5,No,No
EMP08523,52,Sales,Account Manager,10963,10,3,3,1,No,3,2,No,3,No,No
EMP08524,36,HR,HR Manager,6932,6,4,4,1,No,1,4,No,3,No,Yes
EMP08525,24,Engineering,Tech Lead,4823,3,2,2,3,Yes,4,4,No,1,No,No
EMP08526,46,R&D,Lab Technician,9140,11,3,1,4,No,2,4,No,5,Yes,No
EMP08527,47,Marketing,Brand Manager,8334,9,3,1,2,No,2,3,Yes,2,No,No
EMP08528,31,Marketing,Brand Manager,5147,10,2,3,3,Yes,2,4,Yes,5,Yes,No
EMP08529,30,Sales,Account Manager,6381,2,2,2,3,No,3,1,No,1,No,No
EMP08530,32,HR,HR Manager,6094,7,1,4,4,Yes,2,4,No,3,No,No
EMP08531,56,Sales,Sales Representative,10974,1,4,2,4,Yes,3,3,No,3,No,No
EMP08532,39,Engineering,QA Engineer,8054,2,4,2,1,No,2,4,Yes,5,No,No
EMP08533,29,Engineering,DevOps Specialist,5890,4,3,2,4,No,1,1,No,3,No,No
EMP08534,47,Engineering,Software Engineer,9625,7,1,1,1,No,3,3,No,3,Yes,Yes
EMP08535,30,HR,HR Manager,4763,9,2,1,4,No,3,4,No,3,Yes,No
EMP08536,40,R&D,Research Scientist,7576,6,1,2,4,No,2,3,No,1,No,Yes
EMP08537,35,HR,HR Specialist,6906,7,1,3,2,No,3,4,No,5,No,Yes
EMP08538,52,HR,HR Specialist,9029,15,4,3,4,No,2,3,No,4,Yes,No
EMP08539,59,R&D,R&D Director,10525,6,4,4,2,No,1,3,No,1,Yes,Yes
EMP08540,41,R&D,Lab Technician,7008,15,3,1,3,Yes,1,2,Yes,1,No,No
EMP08541,34,Engineering,DevOps Specialist,7248,10,4,3,2,Yes,4,1,No,1,No,No
EMP08542,48,Sales,Sales Representative,10036,15,1,3,4,No,1,1,No,4,Yes,No
EMP08543,52,R&D,Research Scientist,10962,7,3,3,4,No,2,2,No,2,Yes,No
EMP08544,24,Sales,Sales Representative,5284,3,1,4,1,No,4,2,No,1,No,No
EMP08545,50,HR,HR Manager,9271,13,4,3,1,Yes,4,4,Yes,3,Yes,No
EMP08546,53,Sales,Sales Representative,9647,14,1,3,1,No,3,2,No,4,No,Yes
EMP08547,32,HR,HR Manager,6508,7,4,2,1,No,1,3,No,2,No,No
EMP08548,56,R&D,Research Scientist,10433,14,3,4,1,No,1,1,Yes,1,Yes,Yes
EMP08549,25,R&D,R&D Director,4799,4,2,1,2,No,3,4,No,2,No,No
EMP08550,35,Engineering,DevOps Specialist,5627,14,2,4,1,No,4,3,No,1,No,No
EMP08551,51,R&D,R&D Director,9233,14,4,4,1,No,3,3,No,3,Yes,No
EMP08552,48,Engineering,Tech Lead,9393,8,2,4,2,Yes,4,2,No,2,No,No
EMP08553,23,Marketing,Marketing Specialist,3406,2,3,3,4,No,3,2,Yes,3,No,Yes
EMP08554,58,Marketing,Marketing Specialist,11648,14,3,1,1,No,2,2,No,2,No,No
EMP08555,37,R&D,Research Scientist,7860,6,1,4,4,Yes,1,2,No,2,Yes,No
EMP08556,37,Marketing,Marketing Specialist,7808,15,2,3,4,No,1,3,No,4,Yes,No
EMP08557,51,HR,HR Manager,9690,10,2,3,1,Yes,1,3,No,3,No,No
EMP08558,25,HR,HR Specialist,4411,4,4,4,3,No,4,4,No,4,No,No
EMP08559,53,Marketing,Marketing Specialist,10223,6,2,2,3,No,3,2,No,2,Yes,Yes
EMP08560,36,Engineering,Software Engineer,5930,11,4,4,2,No,2,3,No,2,No,No
EMP08561,40,HR,HR Manager,8519,12,1,2,3,No,3,3,No,3,No,No
EMP08562,33,Marketing,Brand Manager,7188,12,1,1,2,No,3,3,No,4,No,Yes
EMP08563,23,R&D,Lab Technician,3375,1,2,1,2,No,2,4,No,2,No,No
EMP08564,40,R&D,Research Scientist,7238,7,3,1,2,Yes,1,1,No,2,No,No
EMP08565,55,Sales,Sales Representative,10943,13,2,2,3,No,2,1,No,3,No,Yes
EMP08566,26,Sales,Sales Representative,5664,5,3,3,4,No,1,4,No,1,Yes,No
EMP08567,34,HR,HR Specialist,6361,6,4,4,3,No,2,3,No,3,Yes,Yes
EMP08568,48,Marketing,Marketing Specialist,9459,13,2,4,4,No,4,2,No,3,No,No
EMP08569,27,HR,HR Specialist,4999,6,2,2,4,No,3,3,No,2,Yes,Yes
EMP08570,37,Marketing,Marketing Specialist,6215,4,2,3,2,No,1,3,No,2,Yes,No
EMP08571,56,R&D,Lab Technician,10650,6,3,2,3,No,3,3,No,4,Yes,No
EMP08572,57,Marketing,Brand Manager,10523,11,2,1,1,No,2,1,No,2,No,Yes
EMP08573,32,HR,HR Specialist,6534,9,3,4,4,Yes,1,3,No,2,No,No
EMP08574,51,Marketing,Marketing Specialist,9452,1,1,2,1,Yes,3,1,No,3,Yes,No
EMP08575,35,R&D,Lab Technician,6102,9,3,3,4,Yes,4,3,No,1,Yes,Yes
EMP08576,23,Sales,Account Manager,3780,2,3,4,1,No,4,4,No,2,No,Yes
EMP08577,59,Marketing,Marketing Specialist,10976,4,4,3,1,No,4,4,No,4,No,No
EMP08578,23,HR,HR Manager,4497,1,4,3,3,No,2,1,No,2,No,Yes
EMP08579,44,HR,HR Manager,7747,4,1,3,2,No,2,4,No,5,Yes,No
EMP08580,33,R&D,Research Scientist,6540,12,1,2,4,No,3,4,No,5,No,Yes
EMP08581,34,Sales,Account Manager,7022,10,2,3,4,Yes,3,2,No,1,No,No
EMP08582,47,HR,HR Specialist,8639,10,3,2,1,No,1,3,No,2,No,No
EMP08583,58,Engineering,Software Engineer,11110,4,3,3,2,No,1,3,No,3,Yes,No
EMP08584,26,Engineering,QA Engineer,5126,5,2,1,2,No,4,1,No,2,No,No
EMP08585,55,Sales,Sales Executive,11185,3,4,1,3,No,4,3,Yes,3,No,No
EMP08586,42,HR,HR Specialist,8881,2,1,3,2,No,1,2,No,1,Yes,Yes
EMP08587,42,R&D,R&D Director,8760,6,3,4,4,No,4,3,No,1,Yes,No
EMP08588,29,R&D,Research Scientist,5737,8,4,3,4,No,4,4,No,4,No,No
EMP08589,44,Engineering,QA Engineer,7411,10,2,4,4,No,1,3,No,4,No,No
EMP08590,37,Engineering,Tech Lead,7567,8,2,1,4,No,2,4,Yes,3,No,No
EMP08591,26,HR,HR Manager,5150,4,4,1,4,Yes,2,2,Yes,2,No,No
EMP08592,39,Engineering,QA Engineer,8334,3,3,1,1,No,3,1,No,5,Yes,Yes
EMP08593,55,HR,HR Manager,10891,10,1,1,2,No,3,4,Yes,5,No,No
EMP08594,46,HR,HR Manager,8692,10,1,3,4,No,3,2,No,1,Yes,No
EMP08595,42,Sales,Sales Representative,8493,13,4,3,3,Yes,2,3,No,4,Yes,No
EMP08596,48,HR,HR Specialist,9005,9,1,4,2,No,1,3,No,1,Yes,No
EMP08597,56,HR,HR Specialist,10260,1,2,4,4,No,3,2,No,1,No,No
EMP08598,27,HR,HR Manager,5350,6,3,1,2,Yes,1,3,No,5,No,No
EMP08599,32,Engineering,QA Engineer,5446,11,2,3,3,No,1,4,No,2,No,No
EMP08600,49,Marketing,Marketing Specialist,9246,4,4,3,3,Yes,4,4,Yes,3,Yes,Yes
EMP08601,23,HR,HR Manager,3936,1,1,2,2,No,3,4,No,2,Yes,Yes
EMP08602,41,Marketing,Brand Manager,6984,14,4,3,2,Yes,1,4,No,5,No,No
EMP08603,59,Engineering,Software Engineer,10795,6,3,4,3,Yes,3,2,Yes,5,Yes,No
EMP08604,31,R&D,R&D Director,5138,3,1,3,4,No,3,2,No,3,No,No
EMP08605,52,HR,HR Manager,10689,8,4,3,2,No,1,1,No,2,No,No
EMP08606,36,R&D,R&D Director,7160,14,4,2,3,No,4,4,No,3,No,Yes
EMP08607,28,R&D,Lab Technician,4372,1,3,3,4,Yes,3,1,No,3,Yes,Yes
EMP08608,23,Engineering,QA Engineer,3784,2,3,1,2,Yes,2,2,No,1,Yes,Yes
EMP08609,49,Marketing,Marketing Specialist,9112,12,4,3,3,Yes,2,2,No,5,No,Yes
EMP08610,29,Engineering,DevOps Specialist,5343,1,1,3,4,Yes,1,2,No,5,No,No
EMP08611,35,R&D,Research Scientist,6816,14,2,2,3,Yes,2,2,No,5,No,No
EMP08612,30,R&D,R&D Director,6280,8,3,3,1,No,4,3,Yes,5,Yes,No
EMP08613,40,Engineering,QA Engineer,6727,13,1,3,2,No,1,4,No,3,No,No
EMP08614,24,R&D,Research Scientist,3965,3,4,1,2,No,4,2,No,1,Yes,No
EMP08615,35,Sales,Sales Representative,7013,4,3,3,4,Yes,2,2,Yes,2,No,No
EMP08616,22,Marketing,Marketing Specialist,3696,1,1,4,3,No,4,3,No,3,Yes,No
EMP08617,57,Sales,Sales Representative,10185,14,2,1,2,No,2,4,No,5,Yes,Yes
EMP08618,23,R&D,Lab Technician,4686,2,3,1,4,No,3,1,Yes,5,Yes,No
EMP08619,40,R&D,R&D Director,8312,9,3,2,3,Yes,2,3,No,5,No,No
EMP08620,25,R&D,R&D Director,3712,4,1,2,4,No,2,2,No,3,No,No
EMP08621,43,Engineering,QA Engineer,7460,1,1,3,4,No,1,3,No,4,No,No
EMP08622,25,R&D,Research Scientist,4263,3,1,2,4,No,3,3,No,2,No,Yes
EMP08623,50,HR,HR Specialist,10458,9,4,4,2,No,3,4,No,4,Yes,Yes
EMP08624,58,R&D,Lab Technician,11625,9,4,4,2,No,4,3,Yes,4,No,No
EMP08625,22,R&D,Research Scientist,4150,1,3,3,1,Yes,3,3,No,4,No,Yes
EMP08626,56,Sales,Account Manager,10593,2,3,4,2,No,2,3,No,3,No,No
EMP08627,49,Sales,Account Manager,9353,13,2,4,1,No,1,1,No,1,Yes,No
EMP08628,31,Engineering,Tech Lead,5847,8,3,2,3,No,3,1,No,3,No,No
EMP08629,47,Engineering,Software Engineer,9442,3,4,2,3,No,1,2,Yes,3,Yes,No
EMP08630,32,Marketing,Brand Manager,6180,11,2,1,1,Yes,4,1,No,4,No,No
EMP08631,51,Engineering,Tech Lead,10058,5,4,1,3,No,1,4,No,2,No,No
EMP08632,42,Sales,Sales Representative,7747,3,2,3,1,No,2,1,No,1,No,No
EMP08633,43,Marketing,Brand Manager,7425,14,1,2,3,Yes,3,2,No,5,No,Yes
EMP08634,40,HR,HR Manager,6917,5,1,3,2,No,4,4,No,2,No,Yes
EMP08635,34,HR,HR Specialist,7386,13,1,4,4,No,2,4,No,1,No,No
EMP08636,56,Engineering,Software Engineer,10798,1,4,4,4,Yes,1,3,No,1,No,No
EMP08637,40,Marketing,Marketing Specialist,8426,2,3,4,3,Yes,1,1,No,3,No,Yes
EMP08638,41,Engineering,QA Engineer,8700,8,3,2,1,No,4,3,No,5,Yes,No
EMP08639,34,Sales,Sales Executive,5706,12,1,2,2,No,1,3,No,3,No,No
EMP08640,45,Marketing,Marketing Specialist,8290,3,1,3,2,No,3,2,No,1,Yes,Yes
EMP08641,28,Marketing,Brand Manager,4831,7,1,3,1,No,1,3,Yes,3,Yes,No
EMP08642,32,Engineering,Tech Lead,6034,2,2,3,1,Yes,1,4,No,5,Yes,No
EMP08643,43,Marketing,Marketing Specialist,8622,3,3,2,1,No,3,4,No,5,No,No
EMP08644,46,R&D,Research Scientist,8793,9,2,2,3,No,2,2,No,4,Yes,No
EMP08645,36,Engineering,Software Engineer,7553,14,4,3,2,No,1,3,No,2,No,No
EMP08646,53,HR,HR Specialist,9870,11,4,3,3,Yes,3,2,No,5,Yes,No
EMP08647,50,R&D,Research Scientist,9755,13,1,3,4,No,1,2,No,3,Yes,No
EMP08648,52,Sales,Sales Representative,10417,12,4,4,4,No,3,3,No,3,No,No
EMP08649,48,Sales,Account Manager,10041,5,3,3,1,Yes,3,3,No,3,No,No
EMP08650,52,HR,HR Manager,10657,3,4,3,3,Yes,1,4,No,1,Yes,No
EMP08651,45,HR,HR Manager,8102,15,1,4,2,No,3,4,No,2,Yes,No
EMP08652,47,HR,HR Specialist,9372,5,2,4,3,No,4,2,Yes,2,No,No
EMP08653,47,HR,HR Manager,9559,6,2,2,1,No,3,4,No,2,Yes,No
EMP08654,26,R&D,R&D Director,5205,5,1,4,1,No,3,3,No,2,Yes,No
EMP08655,37,Marketing,Marketing Specialist,6653,2,1,2,1,Yes,2,4,No,3,No,Yes
EMP08656,51,Sales,Sales Executive,10234,12,2,1,1,No,3,2,No,3,No,Yes
EMP08657,32,Engineering,Tech Lead,5631,8,3,1,3,Yes,2,3,No,5,Yes,No
EMP08658,48,HR,HR Manager,9817,12,2,4,1,Yes,1,4,No,4,No,Yes
EMP08659,23,Marketing,Brand Manager,3843,2,3,2,3,No,1,1,No,5,Yes,No
EMP08660,42,HR,HR Manager,8178,9,3,4,4,No,2,2,No,5,No,No
EMP08661,41,Marketing,Brand Manager,8613,10,1,1,4,No,1,2,No,4,No,No
EMP08662,42,Marketing,Brand Manager,7177,12,2,4,1,No,4,3,Yes,3,No,No
EMP08663,36,Engineering,QA Engineer,5893,1,4,1,1,Yes,2,4,No,2,Yes,No
EMP08664,59,HR,HR Specialist,11425,5,1,4,4,No,2,1,No,3,No,Yes
EMP08665,41,HR,HR Manager,7317,9,1,4,1,Yes,3,4,No,3,No,No
EMP08666,48,Sales,Account Manager,9814,15,2,1,2,No,4,1,Yes,4,Yes,No
EMP08667,48,Marketing,Brand Manager,8961,10,4,1,1,No,4,4,No,1,No,Yes
EMP08668,22,Sales,Account Manager,3941,1,3,1,3,Yes,3,4,No,1,Yes,No
EMP08669,49,Engineering,Software Engineer,9555,9,4,2,4,No,4,3,No,5,No,Yes
EMP08670,40,R&D,R&D Director,8000,9,2,2,1,No,1,3,No,5,Yes,No
EMP08671,37,HR,HR Specialist,6405,7,1,3,2,No,1,2,Yes,3,Yes,No
EMP08672,40,Sales,Account Manager,8107,5,1,3,2,No,4,3,No,2,No,No
EMP08673,41,Marketing,Brand Manager,8462,9,1,3,4,Yes,3,1,No,4,No,No
EMP08674,39,Sales,Sales Executive,7851,15,2,4,1,Yes,4,3,No,5,No,Yes
EMP08675,24,R&D,Research Scientist,4776,3,4,4,4,No,3,4,No,4,No,No
EMP08676,26,Marketing,Brand Manager,4596,2,4,2,1,Yes,2,1,No,1,No,Yes
EMP08677,24,R&D,Research Scientist,3571,3,4,1,1,No,3,4,No,4,No,Yes
EMP08678,40,HR,HR Manager,6969,8,4,1,1,No,3,1,No,4,Yes,Yes
EMP08679,57,Sales,Account Manager,11165,12,2,1,4,No,1,2,No,1,Yes,No
EMP08680,50,HR,HR Specialist,9093,5,4,3,1,No,4,1,No,3,No,No
EMP08681,42,HR,HR Specialist,8215,3,1,1,3,Yes,3,4,No,5,Yes,Yes
EMP08682,33,Marketing,Marketing Specialist,6105,12,4,4,3,No,2,1,No,2,Yes,No
EMP08683,43,Sales,Sales Representative,8653,14,4,3,3,No,2,3,No,1,No,No
EMP08684,34,Sales,Sales Executive,6721,13,2,4,1,No,3,1,No,4,No,Yes
EMP08685,42,Sales,Account Manager,7182,7,2,3,4,Yes,4,2,Yes,1,Yes,No
EMP08686,24,Engineering,Tech Lead,3452,3,1,1,3,No,1,1,Yes,3,Yes,No
EMP08687,35,R&D,Research Scientist,6414,11,4,2,2,No,1,2,No,2,Yes,No
EMP08688,30,Engineering,Software Engineer,5319,9,3,1,1,No,3,1,No,4,No,No
EMP08689,57,HR,HR Manager,10410,4,3,2,1,No,2,1,No,5,Yes,No
EMP08690,26,Engineering,QA Engineer,4432,5,3,3,4,Yes,1,2,No,3,Yes,Yes
EMP08691,31,Sales,Account Manager,5334,4,3,4,4,No,4,2,No,2,No,Yes
EMP08692,36,R&D,R&D Director,6546,14,1,4,3,No,4,1,No,3,No,Yes
EMP08693,30,Engineering,DevOps Specialist,5063,9,1,4,1,No,1,2,No,5,No,No
EMP08694,40,Marketing,Brand Manager,7737,2,1,1,1,No,4,2,No,5,No,No
EMP08695,28,Marketing,Brand Manager,5951,7,4,2,2,Yes,3,4,Yes,5,Yes,No
EMP08696,43,Marketing,Marketing Specialist,8160,4,4,1,4,No,1,1,No,2,No,No
EMP08697,55,HR,HR Specialist,10492,4,4,2,2,No,4,1,Yes,5,Yes,No
EMP08698,45,Engineering,DevOps Specialist,7722,7,3,1,1,Yes,1,1,No,1,No,Yes
EMP08699,43,Engineering,QA Engineer,8220,6,1,2,3,No,1,3,No,5,No,No
EMP08700,24,Sales,Sales Executive,4385,3,3,3,2,Yes,4,3,No,5,Yes,No
EMP08701,42,Marketing,Brand Manager,7383,3,2,2,1,Yes,2,1,No,5,Yes,No
EMP08702,39,R&D,Lab Technician,8113,11,4,4,3,Yes,4,3,No,5,No,No
EMP08703,23,Sales,Sales Representative,3792,2,1,2,4,No,3,3,Yes,4,No,No
EMP08704,29,Marketing,Brand Manager,5208,1,3,3,3,No,2,1,No,1,No,No
EMP08705,55,Engineering,Tech Lead,11478,12,3,1,2,No,3,4,Yes,4,Yes,No
EMP08706,47,Sales,Account Manager,8190,9,1,1,3,No,4,2,No,3,Yes,No
EMP08707,30,HR,HR Specialist,6346,9,4,2,1,Yes,2,4,No,3,Yes,No
EMP08708,57,R&D,Research Scientist,10246,1,2,3,1,No,3,2,Yes,5,Yes,No
EMP08709,42,R&D,Research Scientist,7850,10,4,3,4,No,3,1,No,1,No,No
EMP08710,24,R&D,Research Scientist,3400,2,4,2,1,No,4,3,No,2,No,Yes
EMP08711,32,Marketing,Marketing Specialist,5499,11,1,2,2,No,2,3,No,5,No,No
EMP08712,49,Sales,Sales Executive,9916,4,1,3,1,No,4,3,No,4,Yes,No
EMP08713,51,Engineering,DevOps Specialist,9592,12,3,3,2,No,3,1,No,1,No,No
EMP08714,23,Engineering,Software Engineer,4976,2,4,1,2,Yes,4,1,Yes,5,No,Yes
EMP08715,38,HR,HR Specialist,6569,8,4,4,3,No,3,4,No,2,Yes,No
EMP08716,53,Engineering,QA Engineer,9530,4,3,4,4,No,2,2,No,3,No,No
EMP08717,53,Sales,Sales Representative,10917,4,2,1,3,No,3,4,No,1,Yes,Yes
EMP08718,54,Marketing,Marketing Specialist,10539,6,4,1,4,No,3,1,No,2,No,Yes
EMP08719,32,Marketing,Marketing Specialist,5634,9,3,4,1,No,4,1,No,2,No,No
EMP08720,30,R&D,Research Scientist,5904,3,2,2,1,No,1,1,No,4,No,No
EMP08721,49,Marketing,Marketing Specialist,9598,3,4,2,2,No,2,2,No,3,Yes,No
EMP08722,32,Engineering,QA Engineer,6467,11,2,1,2,Yes,3,1,No,3,No,Yes
EMP08723,44,Marketing,Brand Manager,8610,2,4,1,4,No,3,2,Yes,5,Yes,Yes
EMP08724,35,R&D,R&D Director,6546,7,4,2,3,No,3,4,No,1,Yes,No
EMP08725,34,R&D,Lab Technician,5830,3,1,3,3,No,2,4,No,5,No,No
EMP08726,29,Marketing,Marketing Specialist,5147,8,1,3,1,No,2,1,No,4,Yes,No
EMP08727,29,R&D,Lab Technician,5602,5,4,2,1,No,1,2,No,1,Yes,No
EMP08728,40,R&D,Research Scientist,7165,11,3,4,2,Yes,4,1,Yes,3,No,No
EMP08729,45,Marketing,Marketing Specialist,8378,15,1,3,4,Yes,4,4,No,4,Yes,Yes
EMP08730,44,R&D,R&D Director,9278,5,2,3,2,No,2,4,No,2,No,No
EMP08731,46,Engineering,QA Engineer,9730,12,1,2,4,Yes,3,4,No,5,Yes,Yes
EMP08732,42,HR,HR Manager,8442,6,1,1,1,No,1,3,Yes,2,Yes,Yes
EMP08733,40,R&D,R&D Director,8054,10,4,2,3,No,3,2,No,5,No,No
EMP08734,46,Marketing,Brand Manager,9084,3,3,2,1,No,2,4,No,2,No,No
EMP08735,49,HR,HR Manager,9222,11,3,1,3,Yes,2,2,No,2,No,No
EMP08736,22,Sales,Account Manager,3040,1,2,3,2,No,2,3,No,1,Yes,Yes
EMP08737,51,R&D,Research Scientist,9769,1,3,2,2,No,1,1,No,5,No,No
EMP08738,38,R&D,R&D Director,8041,11,2,3,1,No,1,2,No,3,No,No
EMP08739,38,Engineering,Software Engineer,6732,6,2,2,1,Yes,2,3,No,5,Yes,No
EMP08740,55,HR,HR Manager,10845,9,3,2,1,No,3,4,Yes,5,Yes,No
EMP08741,29,Sales,Account Manager,5910,4,2,3,4,No,2,1,No,4,No,No
EMP08742,25,Engineering,Tech Lead,5379,4,1,4,2,Yes,3,1,No,1,No,No
EMP08743,23,Sales,Account Manager,4916,2,2,4,2,No,1,4,No,5,No,No
EMP08744,41,HR,HR Manager,8358,6,3,2,3,No,1,4,No,1,No,No
EMP08745,46,R&D,R&D Director,8786,13,1,3,3,Yes,1,3,No,3,No,Yes
